"activityId","hasActivityType","hasLocation","hasTemporalExtent"
"A_COKE_US","A_COKE","US",2011
"A_REFN_US","A_REFN","US",2011
"A_NUCF_US","A_NUCF","US",2011
"A_PLAS_US","A_PLAS","US",2011
"A_PLAW_US","A_PLAW","US",2011
"A_NFER_US","A_NFER","US",2011
"A_PFER_US","A_PFER","US",2011
"A_CHEM_US","A_CHEM","US",2011
"A_RUBP_US","A_RUBP","US",2011
"A_GLAS_US","A_GLAS","US",2011
"A_GLAW_US","A_GLAW","US",2011
"A_CRMC_US","A_CRMC","US",2011
"A_BRIK_US","A_BRIK","US",2011
"A_CMNT_US","A_CMNT","US",2011
"A_ASHW_US","A_ASHW","US",2011
"A_ONMM_US","A_ONMM","US",2011
"A_STEL_US","A_STEL","US",2011
"A_STEW_US","A_STEW","US",2011
"A_PREM_US","A_PREM","US",2011
"A_PREW_US","A_PREW","US",2011
"A_ALUM_US","A_ALUM","US",2011
"A_ALUW_US","A_ALUW","US",2011
"A_LZTP_US","A_LZTP","US",2011
"A_LZTW_US","A_LZTW","US",2011
"A_COPP_US","A_COPP","US",2011
"A_COPW_US","A_COPW","US",2011
"A_ONFM_US","A_ONFM","US",2011
"A_ONFW_US","A_ONFW","US",2011
"A_METC_US","A_METC","US",2011
"A_FABM_US","A_FABM","US",2011
"A_MACH_US","A_MACH","US",2011
"A_OFMA_US","A_OFMA","US",2011
"A_ELMA_US","A_ELMA","US",2011
"A_RATV_US","A_RATV","US",2011
"A_MEIN_US","A_MEIN","US",2011
"A_MOTO_US","A_MOTO","US",2011
"A_OTRE_US","A_OTRE","US",2011
"A_FURN_US","A_FURN","US",2011
"A_RYMS_US","A_RYMS","US",2011
"A_BOTW_US","A_BOTW","US",2011
"A_POWC_US","A_POWC","US",2011
"A_POWG_US","A_POWG","US",2011
"A_POWN_US","A_POWN","US",2011
"A_POWH_US","A_POWH","US",2011
"A_POWW_US","A_POWW","US",2011
"A_POWP_US","A_POWP","US",2011
"A_POWB_US","A_POWB","US",2011
"A_POWS_US","A_POWS","US",2011
"A_POWE_US","A_POWE","US",2011
"A_POWM_US","A_POWM","US",2011
"A_POWT_US","A_POWT","US",2011
"A_POWD_US","A_POWD","US",2011
"A_MGWG_US","A_MGWG","US",2011
"A_GASD_US","A_GASD","US",2011
"A_HWAT_US","A_HWAT","US",2011
"A_WATR_US","A_WATR","US",2011
"A_CONS_US","A_CONS","US",2011
"A_CONW_US","A_CONW","US",2011
"A_TDMO_US","A_TDMO","US",2011
"A_TDFU_US","A_TDFU","US",2011
"A_TDWH_US","A_TDWH","US",2011
"A_TDRT_US","A_TDRT","US",2011
"A_HORE_US","A_HORE","US",2011
"A_TRAI_US","A_TRAI","US",2011
"A_TLND_US","A_TLND","US",2011
"A_TPIP_US","A_TPIP","US",2011
"A_TWAS_US","A_TWAS","US",2011
"A_TWAI_US","A_TWAI","US",2011
"A_TAIR_US","A_TAIR","US",2011
"A_TAUX_US","A_TAUX","US",2011
"A_PTEL_US","A_PTEL","US",2011
"A_FINT_US","A_FINT","US",2011
"A_FINS_US","A_FINS","US",2011
"A_FAUX_US","A_FAUX","US",2011
"A_REAL_US","A_REAL","US",2011
"A_MARE_US","A_MARE","US",2011
"A_COMP_US","A_COMP","US",2011
"A_RESD_US","A_RESD","US",2011
"A_OBUS_US","A_OBUS","US",2011
"A_PADF_US","A_PADF","US",2011
"A_EDUC_US","A_EDUC","US",2011
"A_HEAL_US","A_HEAL","US",2011
"A_INCF_US","A_INCF","US",2011
"A_INCP_US","A_INCP","US",2011
"A_INCL_US","A_INCL","US",2011
"A_INCM_US","A_INCM","US",2011
"A_INCT_US","A_INCT","US",2011
"A_INCW_US","A_INCW","US",2011
"A_INCO_US","A_INCO","US",2011
"A_BIOS_US","A_BIOS","US",2011
"A_COMF_US","A_COMF","US",2011
"A_COMW_US","A_COMW","US",2011
"A_WASF_US","A_WASF","US",2011
"A_WASO_US","A_WASO","US",2011
"A_LANF_US","A_LANF","US",2011
"A_LANP_US","A_LANP","US",2011
"A_LANL_US","A_LANL","US",2011
"A_LANI_US","A_LANI","US",2011
"A_LANT_US","A_LANT","US",2011
"A_LANW_US","A_LANW","US",2011
"A_ORGA_US","A_ORGA","US",2011
"A_RECR_US","A_RECR","US",2011
"A_OSER_US","A_OSER","US",2011
"A_PRHH_US","A_PRHH","US",2011
"A_PARI_WA","A_PARI","WA",2011
"A_WHEA_WA","A_WHEA","WA",2011
"A_OCER_WA","A_OCER","WA",2011
"A_FVEG_WA","A_FVEG","WA",2011
"A_OILS_WA","A_OILS","WA",2011
"A_SUGB_WA","A_SUGB","WA",2011
"A_FIBR_WA","A_FIBR","WA",2011
"A_OTCR_WA","A_OTCR","WA",2011
"A_CATL_WA","A_CATL","WA",2011
"A_PIGS_WA","A_PIGS","WA",2011
"A_PLTR_WA","A_PLTR","WA",2011
"A_OMEA_WA","A_OMEA","WA",2011
"A_OANP_WA","A_OANP","WA",2011
"A_MILK_WA","A_MILK","WA",2011
"A_MANC_WA","A_MANC","WA",2011
"A_FORE_WA","A_FORE","WA",2011
"A_FISH_WA","A_FISH","WA",2011
"A_COAL_WA","A_COAL","WA",2011
"A_COIL_WA","A_COIL","WA",2011
"A_GASE_WA","A_GASE","WA",2011
"A_ORAN_WA","A_ORAN","WA",2011
"A_IRON_WA","A_IRON","WA",2011
"A_COPO_WA","A_COPO","WA",2011
"A_NIKO_WA","A_NIKO","WA",2011
"A_ALUO_WA","A_ALUO","WA",2011
"A_PREO_WA","A_PREO","WA",2011
"A_LZTO_WA","A_LZTO","WA",2011
"A_ONFO_WA","A_ONFO","WA",2011
"A_STON_WA","A_STON","WA",2011
"A_SDCL_WA","A_SDCL","WA",2011
"A_CHMF_WA","A_CHMF","WA",2011
"A_PCAT_WA","A_PCAT","WA",2011
"A_PPIG_WA","A_PPIG","WA",2011
"A_PPLT_WA","A_PPLT","WA",2011
"A_POME_WA","A_POME","WA",2011
"A_VOIL_WA","A_VOIL","WA",2011
"A_DAIR_WA","A_DAIR","WA",2011
"A_RICE_WA","A_RICE","WA",2011
"A_SUGR_WA","A_SUGR","WA",2011
"A_OFOD_WA","A_OFOD","WA",2011
"A_BEVR_WA","A_BEVR","WA",2011
"A_FSHP_WA","A_FSHP","WA",2011
"A_TOBC_WA","A_TOBC","WA",2011
"A_TEXT_WA","A_TEXT","WA",2011
"A_GARM_WA","A_GARM","WA",2011
"A_LETH_WA","A_LETH","WA",2011
"A_WOOD_WA","A_WOOD","WA",2011
"A_PULP_WA","A_PULP","WA",2011
"A_PAPR_WA","A_PAPR","WA",2011
"A_PAPE_WA","A_PAPE","WA",2011
"A_MDIA_WA","A_MDIA","WA",2011
"A_COKE_WA","A_COKE","WA",2011
"A_REFN_WA","A_REFN","WA",2011
"A_NUCF_WA","A_NUCF","WA",2011
"A_PLAS_WA","A_PLAS","WA",2011
"A_PLAW_WA","A_PLAW","WA",2011
"A_NFER_WA","A_NFER","WA",2011
"A_PFER_WA","A_PFER","WA",2011
"A_CHEM_WA","A_CHEM","WA",2011
"A_RUBP_WA","A_RUBP","WA",2011
"A_GLAS_WA","A_GLAS","WA",2011
"A_CRMC_WA","A_CRMC","WA",2011
"A_BRIK_WA","A_BRIK","WA",2011
"A_CMNT_WA","A_CMNT","WA",2011
"A_ONMM_WA","A_ONMM","WA",2011
"A_STEL_WA","A_STEL","WA",2011
"A_STEW_WA","A_STEW","WA",2011
"A_PREM_WA","A_PREM","WA",2011
"A_ALUM_WA","A_ALUM","WA",2011
"A_ALUW_WA","A_ALUW","WA",2011
"A_LZTP_WA","A_LZTP","WA",2011
"A_LZTW_WA","A_LZTW","WA",2011
"A_COPP_WA","A_COPP","WA",2011
"A_COPW_WA","A_COPW","WA",2011
"A_ONFM_WA","A_ONFM","WA",2011
"A_ONFW_WA","A_ONFW","WA",2011
"A_METC_WA","A_METC","WA",2011
"A_FABM_WA","A_FABM","WA",2011
"A_MACH_WA","A_MACH","WA",2011
"A_OFMA_WA","A_OFMA","WA",2011
"A_ELMA_WA","A_ELMA","WA",2011
"A_RATV_WA","A_RATV","WA",2011
"A_MEIN_WA","A_MEIN","WA",2011
"A_MOTO_WA","A_MOTO","WA",2011
"A_OTRE_WA","A_OTRE","WA",2011
"A_FURN_WA","A_FURN","WA",2011
"A_RYMS_WA","A_RYMS","WA",2011
"A_BOTW_WA","A_BOTW","WA",2011
"A_POWC_WA","A_POWC","WA",2011
"A_POWG_WA","A_POWG","WA",2011
"A_POWN_WA","A_POWN","WA",2011
"A_POWH_WA","A_POWH","WA",2011
"A_POWW_WA","A_POWW","WA",2011
"A_POWP_WA","A_POWP","WA",2011
"A_POWB_WA","A_POWB","WA",2011
"A_POWS_WA","A_POWS","WA",2011
"A_POWM_WA","A_POWM","WA",2011
"A_POWZ_WA","A_POWZ","WA",2011
"A_POWT_WA","A_POWT","WA",2011
"A_POWD_WA","A_POWD","WA",2011
"A_MGWG_WA","A_MGWG","WA",2011
"A_GASD_WA","A_GASD","WA",2011
"A_HWAT_WA","A_HWAT","WA",2011
"A_WATR_WA","A_WATR","WA",2011
"A_CONS_WA","A_CONS","WA",2011
"A_TDMO_WA","A_TDMO","WA",2011
"A_TDFU_WA","A_TDFU","WA",2011
"A_TDWH_WA","A_TDWH","WA",2011
"A_TDRT_WA","A_TDRT","WA",2011
"A_HORE_WA","A_HORE","WA",2011
"A_TRAI_WA","A_TRAI","WA",2011
"A_TLND_WA","A_TLND","WA",2011
"A_TPIP_WA","A_TPIP","WA",2011
"A_TWAS_WA","A_TWAS","WA",2011
"A_TWAI_WA","A_TWAI","WA",2011
"A_TAIR_WA","A_TAIR","WA",2011
"A_TAUX_WA","A_TAUX","WA",2011
"A_PTEL_WA","A_PTEL","WA",2011
"A_FINT_WA","A_FINT","WA",2011
"A_FINS_WA","A_FINS","WA",2011
"A_FAUX_WA","A_FAUX","WA",2011
"A_REAL_WA","A_REAL","WA",2011
"A_MARE_WA","A_MARE","WA",2011
"A_COMP_WA","A_COMP","WA",2011
"A_RESD_WA","A_RESD","WA",2011
"A_OBUS_WA","A_OBUS","WA",2011
"A_PADF_WA","A_PADF","WA",2011
"A_EDUC_WA","A_EDUC","WA",2011
"A_HEAL_WA","A_HEAL","WA",2011
"A_INCF_WA","A_INCF","WA",2011
"A_INCP_WA","A_INCP","WA",2011
"A_INCL_WA","A_INCL","WA",2011
"A_INCM_WA","A_INCM","WA",2011
"A_INCT_WA","A_INCT","WA",2011
"A_INCW_WA","A_INCW","WA",2011
"A_INCO_WA","A_INCO","WA",2011
"A_BIOF_WA","A_BIOF","WA",2011
"A_BIOP_WA","A_BIOP","WA",2011
"A_BIOS_WA","A_BIOS","WA",2011
"A_COMF_WA","A_COMF","WA",2011
"A_COMW_WA","A_COMW","WA",2011
"A_WASF_WA","A_WASF","WA",2011
"A_WASO_WA","A_WASO","WA",2011
"A_LANF_WA","A_LANF","WA",2011
"A_LANP_WA","A_LANP","WA",2011
"A_LANL_WA","A_LANL","WA",2011
"A_LANI_WA","A_LANI","WA",2011
"A_LANT_WA","A_LANT","WA",2011
"A_LANW_WA","A_LANW","WA",2011
"A_ORGA_WA","A_ORGA","WA",2011
"A_RECR_WA","A_RECR","WA",2011
"A_OSER_WA","A_OSER","WA",2011
"A_PRHH_WA","A_PRHH","WA",2011
"A_PARI_WL","A_PARI","WL",2011
"A_WHEA_WL","A_WHEA","WL",2011
"A_OCER_WL","A_OCER","WL",2011
"A_FVEG_WL","A_FVEG","WL",2011
"A_OILS_WL","A_OILS","WL",2011
"A_SUGB_WL","A_SUGB","WL",2011
"A_FIBR_WL","A_FIBR","WL",2011
"A_OTCR_WL","A_OTCR","WL",2011
"A_CATL_WL","A_CATL","WL",2011
"A_PIGS_WL","A_PIGS","WL",2011
"A_PLTR_WL","A_PLTR","WL",2011
"A_OMEA_WL","A_OMEA","WL",2011
"A_OANP_WL","A_OANP","WL",2011
"A_MILK_WL","A_MILK","WL",2011
"A_FORE_WL","A_FORE","WL",2011
"A_FISH_WL","A_FISH","WL",2011
"A_COAL_WL","A_COAL","WL",2011
"A_COIL_WL","A_COIL","WL",2011
"A_GASE_WL","A_GASE","WL",2011
"A_IRON_WL","A_IRON","WL",2011
"A_COPO_WL","A_COPO","WL",2011
"A_NIKO_WL","A_NIKO","WL",2011
"A_ALUO_WL","A_ALUO","WL",2011
"A_PREO_WL","A_PREO","WL",2011
"A_LZTO_WL","A_LZTO","WL",2011
"A_ONFO_WL","A_ONFO","WL",2011
"A_STON_WL","A_STON","WL",2011
"A_SDCL_WL","A_SDCL","WL",2011
"A_CHMF_WL","A_CHMF","WL",2011
"A_PCAT_WL","A_PCAT","WL",2011
"A_PPIG_WL","A_PPIG","WL",2011
"A_PPLT_WL","A_PPLT","WL",2011
"A_POME_WL","A_POME","WL",2011
"A_VOIL_WL","A_VOIL","WL",2011
"A_DAIR_WL","A_DAIR","WL",2011
"A_RICE_WL","A_RICE","WL",2011
"A_SUGR_WL","A_SUGR","WL",2011
"A_OFOD_WL","A_OFOD","WL",2011
"A_BEVR_WL","A_BEVR","WL",2011
"A_FSHP_WL","A_FSHP","WL",2011
"A_TOBC_WL","A_TOBC","WL",2011
"A_TEXT_WL","A_TEXT","WL",2011
"A_GARM_WL","A_GARM","WL",2011
"A_LETH_WL","A_LETH","WL",2011
"A_WOOD_WL","A_WOOD","WL",2011
"A_PULP_WL","A_PULP","WL",2011
"A_PAPR_WL","A_PAPR","WL",2011
"A_PAPE_WL","A_PAPE","WL",2011
"A_MDIA_WL","A_MDIA","WL",2011
"A_COKE_WL","A_COKE","WL",2011
"A_REFN_WL","A_REFN","WL",2011
"A_NUCF_WL","A_NUCF","WL",2011
"A_PLAS_WL","A_PLAS","WL",2011
"A_PLAW_WL","A_PLAW","WL",2011
"A_NFER_WL","A_NFER","WL",2011
"A_PFER_WL","A_PFER","WL",2011
"A_CHEM_WL","A_CHEM","WL",2011
"A_RUBP_WL","A_RUBP","WL",2011
"A_GLAS_WL","A_GLAS","WL",2011
"A_CRMC_WL","A_CRMC","WL",2011
"A_BRIK_WL","A_BRIK","WL",2011
"A_CMNT_WL","A_CMNT","WL",2011
"A_ONMM_WL","A_ONMM","WL",2011
"A_STEL_WL","A_STEL","WL",2011
"A_STEW_WL","A_STEW","WL",2011
"A_PREM_WL","A_PREM","WL",2011
"A_ALUM_WL","A_ALUM","WL",2011
"A_ALUW_WL","A_ALUW","WL",2011
"A_LZTP_WL","A_LZTP","WL",2011
"A_LZTW_WL","A_LZTW","WL",2011
"A_COPP_WL","A_COPP","WL",2011
"A_COPW_WL","A_COPW","WL",2011
"A_ONFM_WL","A_ONFM","WL",2011
"A_ONFW_WL","A_ONFW","WL",2011
"A_METC_WL","A_METC","WL",2011
"A_FABM_WL","A_FABM","WL",2011
"A_MACH_WL","A_MACH","WL",2011
"A_OFMA_WL","A_OFMA","WL",2011
"A_ELMA_WL","A_ELMA","WL",2011
"A_RATV_WL","A_RATV","WL",2011
"A_MEIN_WL","A_MEIN","WL",2011
"A_MOTO_WL","A_MOTO","WL",2011
"A_OTRE_WL","A_OTRE","WL",2011
"A_FURN_WL","A_FURN","WL",2011
"A_RYMS_WL","A_RYMS","WL",2011
"A_BOTW_WL","A_BOTW","WL",2011
"A_POWC_WL","A_POWC","WL",2011
"A_POWG_WL","A_POWG","WL",2011
"A_POWN_WL","A_POWN","WL",2011
"A_POWH_WL","A_POWH","WL",2011
"A_POWW_WL","A_POWW","WL",2011
"A_POWP_WL","A_POWP","WL",2011
"A_POWB_WL","A_POWB","WL",2011
"A_POWS_WL","A_POWS","WL",2011
"A_POWM_WL","A_POWM","WL",2011
"A_POWT_WL","A_POWT","WL",2011
"A_POWD_WL","A_POWD","WL",2011
"A_GASD_WL","A_GASD","WL",2011
"A_HWAT_WL","A_HWAT","WL",2011
"A_WATR_WL","A_WATR","WL",2011
"A_CONS_WL","A_CONS","WL",2011
"A_TDMO_WL","A_TDMO","WL",2011
"A_TDFU_WL","A_TDFU","WL",2011
"A_TDWH_WL","A_TDWH","WL",2011
"A_TDRT_WL","A_TDRT","WL",2011
"A_HORE_WL","A_HORE","WL",2011
"A_TRAI_WL","A_TRAI","WL",2011
"A_TLND_WL","A_TLND","WL",2011
"A_TPIP_WL","A_TPIP","WL",2011
"A_TWAS_WL","A_TWAS","WL",2011
"A_TWAI_WL","A_TWAI","WL",2011
"A_TAIR_WL","A_TAIR","WL",2011
"A_TAUX_WL","A_TAUX","WL",2011
"A_PTEL_WL","A_PTEL","WL",2011
"A_FINT_WL","A_FINT","WL",2011
"A_FINS_WL","A_FINS","WL",2011
"A_FAUX_WL","A_FAUX","WL",2011
"A_REAL_WL","A_REAL","WL",2011
"A_MARE_WL","A_MARE","WL",2011
"A_COMP_WL","A_COMP","WL",2011
"A_RESD_WL","A_RESD","WL",2011
"A_OBUS_WL","A_OBUS","WL",2011
"A_PADF_WL","A_PADF","WL",2011
"A_EDUC_WL","A_EDUC","WL",2011
"A_HEAL_WL","A_HEAL","WL",2011
"A_INCF_WL","A_INCF","WL",2011
"A_INCP_WL","A_INCP","WL",2011
"A_INCL_WL","A_INCL","WL",2011
"A_INCM_WL","A_INCM","WL",2011
"A_INCT_WL","A_INCT","WL",2011
"A_INCW_WL","A_INCW","WL",2011
"A_INCO_WL","A_INCO","WL",2011
"A_BIOF_WL","A_BIOF","WL",2011
"A_BIOP_WL","A_BIOP","WL",2011
"A_BIOS_WL","A_BIOS","WL",2011
"A_COMF_WL","A_COMF","WL",2011
"A_COMW_WL","A_COMW","WL",2011
"A_WASF_WL","A_WASF","WL",2011
"A_WASO_WL","A_WASO","WL",2011
"A_LANF_WL","A_LANF","WL",2011
"A_LANP_WL","A_LANP","WL",2011
"A_LANL_WL","A_LANL","WL",2011
"A_LANI_WL","A_LANI","WL",2011
"A_LANT_WL","A_LANT","WL",2011
"A_LANW_WL","A_LANW","WL",2011
"A_ORGA_WL","A_ORGA","WL",2011
"A_RECR_WL","A_RECR","WL",2011
"A_OSER_WL","A_OSER","WL",2011
"A_PRHH_WL","A_PRHH","WL",2011
"A_PARI_WE","A_PARI","WE",2011
"A_WHEA_WE","A_WHEA","WE",2011
"A_OCER_WE","A_OCER","WE",2011
"A_FVEG_WE","A_FVEG","WE",2011
"A_OILS_WE","A_OILS","WE",2011
"A_SUGB_WE","A_SUGB","WE",2011
"A_FIBR_WE","A_FIBR","WE",2011
"A_OTCR_WE","A_OTCR","WE",2011
"A_CATL_WE","A_CATL","WE",2011
"A_PIGS_WE","A_PIGS","WE",2011
"A_PLTR_WE","A_PLTR","WE",2011
"A_OMEA_WE","A_OMEA","WE",2011
"A_OANP_WE","A_OANP","WE",2011
"A_MILK_WE","A_MILK","WE",2011
"A_MANC_WE","A_MANC","WE",2011
"A_FORE_WE","A_FORE","WE",2011
"A_FISH_WE","A_FISH","WE",2011
"A_COAL_WE","A_COAL","WE",2011
"A_COIL_WE","A_COIL","WE",2011
"A_GASE_WE","A_GASE","WE",2011
"A_ORAN_WE","A_ORAN","WE",2011
"A_IRON_WE","A_IRON","WE",2011
"A_COPO_WE","A_COPO","WE",2011
"A_NIKO_WE","A_NIKO","WE",2011
"A_ALUO_WE","A_ALUO","WE",2011
"A_PREO_WE","A_PREO","WE",2011
"A_LZTO_WE","A_LZTO","WE",2011
"A_ONFO_WE","A_ONFO","WE",2011
"A_STON_WE","A_STON","WE",2011
"A_SDCL_WE","A_SDCL","WE",2011
"A_CHMF_WE","A_CHMF","WE",2011
"A_PCAT_WE","A_PCAT","WE",2011
"A_PPIG_WE","A_PPIG","WE",2011
"A_PPLT_WE","A_PPLT","WE",2011
"A_POME_WE","A_POME","WE",2011
"A_VOIL_WE","A_VOIL","WE",2011
"A_DAIR_WE","A_DAIR","WE",2011
"A_RICE_WE","A_RICE","WE",2011
"A_SUGR_WE","A_SUGR","WE",2011
"A_OFOD_WE","A_OFOD","WE",2011
"A_BEVR_WE","A_BEVR","WE",2011
"A_FSHP_WE","A_FSHP","WE",2011
"A_TOBC_WE","A_TOBC","WE",2011
"A_TEXT_WE","A_TEXT","WE",2011
"A_GARM_WE","A_GARM","WE",2011
"A_LETH_WE","A_LETH","WE",2011
"A_WOOD_WE","A_WOOD","WE",2011
"A_WOOW_WE","A_WOOW","WE",2011
"A_PULP_WE","A_PULP","WE",2011
"A_PAPR_WE","A_PAPR","WE",2011
"A_PAPE_WE","A_PAPE","WE",2011
"A_MDIA_WE","A_MDIA","WE",2011
"A_COKE_WE","A_COKE","WE",2011
"A_REFN_WE","A_REFN","WE",2011
"A_NUCF_WE","A_NUCF","WE",2011
"A_PLAS_WE","A_PLAS","WE",2011
"A_PLAW_WE","A_PLAW","WE",2011
"A_NFER_WE","A_NFER","WE",2011
"A_PFER_WE","A_PFER","WE",2011
"A_CHEM_WE","A_CHEM","WE",2011
"A_RUBP_WE","A_RUBP","WE",2011
"A_GLAS_WE","A_GLAS","WE",2011
"A_GLAW_WE","A_GLAW","WE",2011
"A_CRMC_WE","A_CRMC","WE",2011
"A_BRIK_WE","A_BRIK","WE",2011
"A_CMNT_WE","A_CMNT","WE",2011
"A_ONMM_WE","A_ONMM","WE",2011
"A_STEL_WE","A_STEL","WE",2011
"A_STEW_WE","A_STEW","WE",2011
"A_PREM_WE","A_PREM","WE",2011
"A_ALUM_WE","A_ALUM","WE",2011
"A_ALUW_WE","A_ALUW","WE",2011
"A_LZTP_WE","A_LZTP","WE",2011
"A_LZTW_WE","A_LZTW","WE",2011
"A_COPP_WE","A_COPP","WE",2011
"A_COPW_WE","A_COPW","WE",2011
"A_ONFM_WE","A_ONFM","WE",2011
"A_ONFW_WE","A_ONFW","WE",2011
"A_METC_WE","A_METC","WE",2011
"A_FABM_WE","A_FABM","WE",2011
"A_MACH_WE","A_MACH","WE",2011
"A_OFMA_WE","A_OFMA","WE",2011
"A_ELMA_WE","A_ELMA","WE",2011
"A_RATV_WE","A_RATV","WE",2011
"A_MEIN_WE","A_MEIN","WE",2011
"A_MOTO_WE","A_MOTO","WE",2011
"A_OTRE_WE","A_OTRE","WE",2011
"A_FURN_WE","A_FURN","WE",2011
"A_RYMS_WE","A_RYMS","WE",2011
"A_BOTW_WE","A_BOTW","WE",2011
"A_POWC_WE","A_POWC","WE",2011
"A_POWG_WE","A_POWG","WE",2011
"A_POWN_WE","A_POWN","WE",2011
"A_POWH_WE","A_POWH","WE",2011
"A_POWW_WE","A_POWW","WE",2011
"A_POWP_WE","A_POWP","WE",2011
"A_POWB_WE","A_POWB","WE",2011
"A_POWS_WE","A_POWS","WE",2011
"A_POWM_WE","A_POWM","WE",2011
"A_POWT_WE","A_POWT","WE",2011
"A_POWD_WE","A_POWD","WE",2011
"A_MGWG_WE","A_MGWG","WE",2011
"A_GASD_WE","A_GASD","WE",2011
"A_HWAT_WE","A_HWAT","WE",2011
"A_WATR_WE","A_WATR","WE",2011
"A_CONS_WE","A_CONS","WE",2011
"A_TDMO_WE","A_TDMO","WE",2011
"A_TDFU_WE","A_TDFU","WE",2011
"A_TDWH_WE","A_TDWH","WE",2011
"A_TDRT_WE","A_TDRT","WE",2011
"A_HORE_WE","A_HORE","WE",2011
"A_TRAI_WE","A_TRAI","WE",2011
"A_TLND_WE","A_TLND","WE",2011
"A_TPIP_WE","A_TPIP","WE",2011
"A_TWAS_WE","A_TWAS","WE",2011
"A_TWAI_WE","A_TWAI","WE",2011
"A_TAIR_WE","A_TAIR","WE",2011
"A_TAUX_WE","A_TAUX","WE",2011
"A_PTEL_WE","A_PTEL","WE",2011
"A_FINT_WE","A_FINT","WE",2011
"A_FINS_WE","A_FINS","WE",2011
"A_FAUX_WE","A_FAUX","WE",2011
"A_REAL_WE","A_REAL","WE",2011
"A_MARE_WE","A_MARE","WE",2011
"A_COMP_WE","A_COMP","WE",2011
"A_RESD_WE","A_RESD","WE",2011
"A_OBUS_WE","A_OBUS","WE",2011
"A_PADF_WE","A_PADF","WE",2011
"A_EDUC_WE","A_EDUC","WE",2011
"A_HEAL_WE","A_HEAL","WE",2011
"A_INCF_WE","A_INCF","WE",2011
"A_INCP_WE","A_INCP","WE",2011
"A_INCL_WE","A_INCL","WE",2011
"A_INCM_WE","A_INCM","WE",2011
"A_INCT_WE","A_INCT","WE",2011
"A_INCW_WE","A_INCW","WE",2011
"A_INCO_WE","A_INCO","WE",2011
"A_BIOF_WE","A_BIOF","WE",2011
"A_BIOP_WE","A_BIOP","WE",2011
"A_BIOS_WE","A_BIOS","WE",2011
"A_COMF_WE","A_COMF","WE",2011
"A_COMW_WE","A_COMW","WE",2011
"A_WASF_WE","A_WASF","WE",2011
"A_WASO_WE","A_WASO","WE",2011
"A_LANI_WE","A_LANI","WE",2011
"A_ORGA_WE","A_ORGA","WE",2011
"A_RECR_WE","A_RECR","WE",2011
"A_OSER_WE","A_OSER","WE",2011
"A_PRHH_WE","A_PRHH","WE",2011
"A_PARI_WF","A_PARI","WF",2011
"A_WHEA_WF","A_WHEA","WF",2011
"A_OCER_WF","A_OCER","WF",2011
"A_FVEG_WF","A_FVEG","WF",2011
"A_OILS_WF","A_OILS","WF",2011
"A_SUGB_WF","A_SUGB","WF",2011
"A_FIBR_WF","A_FIBR","WF",2011
"A_OTCR_WF","A_OTCR","WF",2011
"A_CATL_WF","A_CATL","WF",2011
"A_PIGS_WF","A_PIGS","WF",2011
"A_PLTR_WF","A_PLTR","WF",2011
"A_OMEA_WF","A_OMEA","WF",2011
"A_OANP_WF","A_OANP","WF",2011
"A_MILK_WF","A_MILK","WF",2011
"A_MANC_WF","A_MANC","WF",2011
"A_FORE_WF","A_FORE","WF",2011
"A_FISH_WF","A_FISH","WF",2011
"A_COAL_WF","A_COAL","WF",2011
"A_COIL_WF","A_COIL","WF",2011
"A_GASE_WF","A_GASE","WF",2011
"A_ORAN_WF","A_ORAN","WF",2011
"A_IRON_WF","A_IRON","WF",2011
"A_COPO_WF","A_COPO","WF",2011
"A_NIKO_WF","A_NIKO","WF",2011
"A_ALUO_WF","A_ALUO","WF",2011
"A_PREO_WF","A_PREO","WF",2011
"A_LZTO_WF","A_LZTO","WF",2011
"A_ONFO_WF","A_ONFO","WF",2011
"A_STON_WF","A_STON","WF",2011
"A_SDCL_WF","A_SDCL","WF",2011
"A_CHMF_WF","A_CHMF","WF",2011
"A_PCAT_WF","A_PCAT","WF",2011
"A_PPIG_WF","A_PPIG","WF",2011
"A_PPLT_WF","A_PPLT","WF",2011
"A_POME_WF","A_POME","WF",2011
"A_VOIL_WF","A_VOIL","WF",2011
"A_DAIR_WF","A_DAIR","WF",2011
"A_RICE_WF","A_RICE","WF",2011
"A_SUGR_WF","A_SUGR","WF",2011
"A_OFOD_WF","A_OFOD","WF",2011
"A_BEVR_WF","A_BEVR","WF",2011
"A_FSHP_WF","A_FSHP","WF",2011
"A_TOBC_WF","A_TOBC","WF",2011
"A_TEXT_WF","A_TEXT","WF",2011
"A_GARM_WF","A_GARM","WF",2011
"A_LETH_WF","A_LETH","WF",2011
"A_WOOD_WF","A_WOOD","WF",2011
"A_PULP_WF","A_PULP","WF",2011
"A_PAPR_WF","A_PAPR","WF",2011
"A_PAPE_WF","A_PAPE","WF",2011
"A_MDIA_WF","A_MDIA","WF",2011
"A_COKE_WF","A_COKE","WF",2011
"A_REFN_WF","A_REFN","WF",2011
"A_PLAS_WF","A_PLAS","WF",2011
"A_PLAW_WF","A_PLAW","WF",2011
"A_NFER_WF","A_NFER","WF",2011
"A_PFER_WF","A_PFER","WF",2011
"A_CHEM_WF","A_CHEM","WF",2011
"A_RUBP_WF","A_RUBP","WF",2011
"A_GLAS_WF","A_GLAS","WF",2011
"A_CRMC_WF","A_CRMC","WF",2011
"A_BRIK_WF","A_BRIK","WF",2011
